benchmark\N	8	16	32	64	128	256	512	1024
mm_mul_simple_ijk	1.332778009	3.629047009	5.386009	5.788767926	3.179765043	3.21940036	0.8214955979	0.7542097923
mm_mul_simple_jik	1.263490392	3.160242115	4.948529525	5.205204484	3.022091492	3.013673241	0.8337510429	0.6614844307
mm_mul_simple_ikj	1.144765085	3.21334575	4.610074534	4.067489143	4.700031983	5.019881424	5.040707008	4.847764564
mm_mul_simple_jki	0.8401890425	2.339829584	2.516333623	2.870645679	0.8203159192	0.7376066993	0.3688938761	0.3202531334
mm_mul_simple_kij	1.063240669	3.227196942	4.577429311	4.09638706	4.687610972	4.997558592	4.969225389	4.420898213
mm_mul_simple_kji	1.099656357	2.381538277	3.015706806	2.728847435	0.8412973343	0.7444985705	0.3710361381	0.3264488667
